"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"59","일반음식점","07_24_04_P","4400000","4400000-101-2024-00226","2024-11-22","","03","폐업","02","폐업","2024-11-24","","","","","","390-875","충청북도 제천시 봉양읍 주포리 207-18","충청북도 제천시 봉양읍 주포로5길 55, 콩축제 행사장 내","27113","미당 농가밥집","2024-11-25 04:15:09","U","2024-11-27 02:40:00","한식","299762.774723497","404057.879902855","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"60","일반음식점","07_24_04_P","4400000","4400000-101-2024-00225","2024-11-22","","03","폐업","02","폐업","2024-11-24","","","","","","390-875","충청북도 제천시 봉양읍 주포리 207-18","충청북도 제천시 봉양읍 주포로5길 55","27113","자연음식동호회","2024-11-25 04:15:09","U","2024-11-27 02:40:00","한식","299762.774723497","404057.879902855","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"61","일반음식점","07_24_04_P","4400000","4400000-101-2024-00224","2024-11-22","","03","폐업","02","폐업","2024-11-24","","","","","","390-875","충청북도 제천시 봉양읍 주포리 207-18","충청북도 제천시 봉양읍 주포로5길 55, 콩축제 행사장 내","27113","황기명태","2024-11-25 04:15:09","U","2024-11-27 02:40:00","한식","299762.774723497","404057.879902855","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"62","일반음식점","07_24_04_P","4400000","4400000-101-2024-00223","2024-11-22","","03","폐업","02","폐업","2024-11-24","","","","0436472932","","390-875","충청북도 제천시 봉양읍 주포리 207-18","충청북도 제천시 봉양읍 주포로5길 55, 콩축제 행사장 내","27113","봉양읍 의용소방대","2024-11-25 04:15:09","U","2024-11-27 02:40:00","한식","299762.774723497","404057.879902855","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"63","일반음식점","07_24_04_P","3290000","3290000-101-2024-00433","2024-11-22","","03","폐업","02","폐업","2024-11-28","","","","","0.00","614-817","부산광역시 부산진구 당감동 275-3","부산광역시 부산진구 당감로34번길 10, 1층 (당감동)","47181","고민석원조불오뎅가마솥떡볶이","2024-11-28 17:44:29","U","2024-11-30 02:40:00","분식","385776.705388658","186966.070817329","분식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"64","일반음식점","07_24_04_P","3010000","3010000-101-2024-00555","2024-11-19","","03","폐업","02","폐업","2024-11-27","","","","","9.00","100-747","서울특별시 중구 충무로1가 52-5 신세계백화점건물","서울특별시 중구 소공로 63, 신세계백화점건물 지하1층 (충무로1가)","04530","편장군족발","2024-11-28 04:15:08","U","2024-11-30 02:40:00","기타","198263.90839194","450960.762964932","기타","0","0","","","","0","0","0","0","0","","0","0","N","9","","","",
"65","일반음식점","07_24_04_P","4060000","4060000-101-2024-00706","2024-11-19","","03","폐업","02","폐업","2024-11-24","","","","","0.00","413-901","경기도 파주시 문산읍 사목리 494-1 임진각","경기도 파주시 문산읍 임진각로 177, 임진각","10808","파주시어촌계","2024-11-25 04:15:09","U","2024-11-27 02:40:00","한식","177067.332277683","487447.428470809","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"66","일반음식점","07_24_04_P","3220000","3220000-101-2024-01409","2024-11-19","","03","폐업","02","폐업","2024-11-24","","","","","","135-731","서울특별시 강남구 삼성동 159 코엑스","서울특별시 강남구 영동대로 513, 코엑스 푸드위크/D2101호 (삼성동)","06164","귀신반점(한시적)","2024-11-25 04:15:10","U","2024-11-27 02:40:00","기타","205130.591678902","445590.096837802","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"67","일반음식점","07_24_04_P","4060000","4060000-101-2024-00705","2024-11-19","","03","폐업","02","폐업","2024-11-24","","","","","0.00","413-901","경기도 파주시 문산읍 사목리 494-1 임진각","경기도 파주시 문산읍 임진각로 177, 임진각","10808","주식회사 파주장단콩웰빙마루","2024-11-25 04:15:09","U","2024-11-27 02:40:00","한식","177067.332277683","487447.428470809","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"68","일반음식점","07_24_04_P","3010000","3010000-101-2024-00560","2024-11-22","","03","폐업","02","폐업","2024-11-28","","","","","3.30","100-747","서울특별시 중구 충무로1가 52-5 신세계백화점건물","서울특별시 중구 소공로 63, 신세계백화점건물 지하1층 (충무로1가)","04530","타코낫타코","2024-11-29 04:15:08","U","2024-12-01 02:40:00","기타","198263.90839194","450960.762964932","기타","0","0","","","","0","0","0","0","0","","0","0","N","3.3","","","",
"69","일반음식점","07_24_04_P","4291000","4291000-101-2024-00039","2024-09-20","","03","폐업","02","폐업","2024-11-02","","","","","0.00","","강원특별자치도 정선군 남면 무릉리 784-7 민둥산억새꽃축제장 몽골텐트 2동","","","햇님푸드","2024-11-22 09:43:26","I","2024-11-24 00:12:14","기타","357583.416662812","418363.594771857","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"70","일반음식점","07_24_04_P","4291000","4291000-101-2024-00038","2024-09-20","","03","폐업","02","폐업","2024-11-02","","","","","0.00","","강원특별자치도 정선군 남면 무릉리 784-7 억새꽃축제장 몽골텐트 5동","","","장터밥집","2024-11-22 09:43:13","I","2024-11-24 00:12:14","한식","357583.416662812","418363.594771857","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"71","일반음식점","07_24_04_P","4291000","4291000-101-2024-00035","2024-09-20","","03","폐업","02","폐업","2024-11-02","","","","","0.00","","강원특별자치도 정선군 남면 무릉리 784-7 몽골텐트 3동","","","옥이네","2024-11-22 09:42:55","I","2024-11-24 00:12:14","한식","357583.416662812","418363.594771857","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"72","일반음식점","07_24_04_P","3180000","3180000-101-2024-00832","2024-11-19","","03","폐업","02","폐업","2024-11-28","","","","","6.60","150-875","서울특별시 영등포구 여의도동 22 파크원","서울특별시 영등포구 여의대로 108, 더현대서울 지하1층 (여의도동)","07335","듀포레","2024-11-29 04:15:10","U","2024-12-01 02:40:00","기타","193592.000380036","447092.629432527","기타","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","","",
"73","일반음식점","07_24_04_P","5690000","5690000-101-2024-00477","2024-11-19","","03","폐업","02","폐업","2024-11-21","","","","","","339-012","세종특별자치시 어진동 735 정부세종컨벤션센터","세종특별자치시 다솜3로 66, 정부세종컨벤션센터 기획전시실 (어진동)","30107","더 빠스타스","2024-11-22 04:15:12","U","2024-11-24 02:40:00","경양식","224043.452345895","333498.622454857","경양식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"74","일반음식점","07_24_04_P","4201000","4201000-101-2024-00518","2024-11-22","","03","폐업","02","폐업","2024-11-23","","","","","","","강원특별자치도 강릉시 교동 2-10 강릉종합운동장","강원특별자치도 강릉시 종합운동장길 69, 강릉종합운동장 (교동)","25474","감자아일랜드","2024-11-24 04:15:08","U","2024-11-26 02:40:00","한식","367106.434651486","476212.128680122","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"75","일반음식점","07_24_04_P","3520000","3520000-101-2024-00566","2024-11-19","","03","폐업","02","폐업","2024-11-24","","","","","0.00","406-081","인천광역시 연수구 송도동 6-1 송도컨벤시아","인천광역시 연수구 센트럴로 123, 송도컨벤시아 2,3,4홀 일부호 (송도동)","21998","크로마이트커피","2024-11-25 04:15:09","U","2024-11-27 02:40:00","기타","168586.793115425","431839.387665384","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"76","일반음식점","07_24_04_P","4900000","4900000-101-2024-00081","2024-11-22","","03","폐업","02","폐업","2024-11-24","","","","","","519-807","전라남도 화순군 화순읍 삼천리 600","전라남도 화순군 화순읍 진각로 93","58122","부덕커피로스터스","2024-11-25 04:15:10","U","2024-11-27 02:40:00","기타","198502.813457148","173337.350351177","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"77","일반음식점","07_24_04_P","4900000","4900000-101-2024-00080","2024-11-22","","03","폐업","02","폐업","2024-11-24","","","","","","519-807","전라남도 화순군 화순읍 삼천리 600","전라남도 화순군 화순읍 진각로 93","58122","쉐프의 테이블(Chef's Table)","2024-11-25 04:15:10","U","2024-11-27 02:40:00","기타","198502.813457148","173337.350351177","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"78","일반음식점","07_24_04_P","4900000","4900000-101-2024-00079","2024-11-22","","03","폐업","02","폐업","2024-11-24","","","","","","519-807","전라남도 화순군 화순읍 삼천리 600","전라남도 화순군 화순읍 진각로 93","58122","치도","2024-11-25 04:15:10","U","2024-11-27 02:40:00","기타","198502.813457148","173337.350351177","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"79","일반음식점","07_24_04_P","4900000","4900000-101-2024-00078","2024-11-22","","03","폐업","02","폐업","2024-11-24","","","","","","519-807","전라남도 화순군 화순읍 삼천리 600","전라남도 화순군 화순읍 진각로 93","58122","마녀의레몬향기","2024-11-25 04:15:10","U","2024-11-27 02:40:00","기타","198502.813457148","173337.350351177","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"80","일반음식점","07_24_04_P","3940000","4100100-101-2024-00303","2024-11-25","","03","폐업","02","폐업","2024-11-26","","","","","","411-766","경기도 고양시 일산서구 대화동 2700 킨텍스 제2전시장 7~8홀 일부호","경기도 고양시 일산서구 킨텍스로 217-59, 킨텍스 제2전시장 7~8홀 일부호 (대화동)","10390","드 포스트레(한시적)","2024-11-26 13:40:32","I","2024-11-28 00:11:52","기타","177158.311187542","462546.660972252","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"81","일반음식점","07_24_04_P","3140000","3140000-101-2024-00395","2024-11-28","","03","폐업","02","폐업","2024-11-29","","","","0226444426","55.20","158-807","서울특별시 양천구 목동 497-20","서울특별시 양천구 목동중앙북로12길 41, 1층 (목동)","07948","빵의시간","2024-11-29 15:21:01","I","2024-12-01 00:12:10","기타","188484.110103309","449194.281506428","기타","0","0","","","","0","0","0","0","0","","0","0","N","55.2","","","",
"82","일반음식점","07_24_04_P","3660000","3660000-101-2023-00652","2023-11-20","","03","폐업","02","폐업","2024-10-15","","","","","32.00","302-812","대전광역시 서구 관저동 1020","대전광역시 서구 관저중로 86-1, 1층 일부호 (관저동)","35378","본전집","2024-10-15 10:59:28","U","2024-10-17 02:40:00","기타","230036.040106387","311064.997435464","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","32","","","",
"83","일반음식점","07_24_04_P","3550000","3550000-101-2023-00169","2023-11-20","","03","폐업","02","폐업","2024-07-23","","","","","36.10","407-826","인천광역시 계양구 효성동 33-8 1층 일부호","인천광역시 계양구 안남로573번길 25, 1층 일부호 (효성동)","21093","도깨비","2024-07-23 15:29:44","U","2024-07-25 02:40:00","한식","174214.762778551","448093.019036944","한식","0","0","","","","0","0","0","0","0","","0","0","N","36.1","","","",
"84","일반음식점","07_24_04_P","5710000","5730000-101-2023-00460","2023-11-20","","03","폐업","02","폐업","2023-12-19","","","","","42.31","361-815","충청북도 청주시 흥덕구 복대동 2838","충청북도 청주시 흥덕구 짐대로72번길 41, 1층 111호 (복대동)","28418","상구맥주","2023-12-19 14:33:37","U","2023-12-21 02:40:00","정종/대포집/소주방","238172.13539052","347836.102620728","정종/대포집/소주방","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","42.31","","","",
"85","일반음식점","07_24_04_P","3780000","3790000-101-2023-00250","2023-11-15","","03","폐업","02","폐업","2024-03-29","","","","","44.01","461-210","경기도 성남시 수정구 창곡동 559-3 우남 이타워 프라자 109호","경기도 성남시 수정구 위례서일로 12, 우남 이타워 프라자 1층 109호 (창곡동)","13647","다 아는 맛","2024-03-29 11:56:19","U","2024-03-31 02:40:00","한식","212084.510780095","440356.597367473","한식","0","0","","","","0","0","0","0","0","","0","0","N","44.01","","","",
"86","일반음식점","07_24_04_P","4060000","4060000-101-2023-00770","2023-11-15","","03","폐업","02","폐업","2023-11-26","","","","","0.00","413-901","경기도 파주시 문산읍 사목리 494-1 임진각","경기도 파주시 문산읍 임진각로 177, 파주임진각광장","10808","북파주어촌계 장석우","2023-11-27 04:15:09","U","2023-11-29 02:40:00","한식","177067.332277683","487447.428470809","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"87","일반음식점","07_24_04_P","4301000","4301000-101-2023-00144","2023-11-15","","03","폐업","02","폐업","2023-11-18","","","","","18.00","","강원특별자치도 철원군 동송읍 양지리 445-1 3호","","","두루미평화타운","2023-11-19 04:15:10","U","2023-11-21 02:40:00","기타","","","기타","0","0","","","","0","0","0","0","0","","0","0","N","18","","","",
"88","일반음식점","07_24_04_P","4301000","4301000-101-2023-00143","2023-11-15","","03","폐업","02","폐업","2023-11-18","","","","","18.00","","강원특별자치도 철원군 동송읍 양지리 445-1 2호","","","버들골 교육회관","2023-11-19 04:15:10","U","2023-11-21 02:40:00","기타","","","기타","0","0","","","","0","0","0","0","0","","0","0","N","18","","","",
"89","일반음식점","07_24_04_P","3930000","5560000-101-2023-00271","2023-09-22","","03","폐업","02","폐업","2023-10-17","","","","","","425-907","경기도 안산시 단원구 원곡동 846-8 삼우상가 103호","경기도 안산시 단원구 라성안길 1, 삼우상가 103호 (원곡동)","15382","청춘살롱","2023-10-17 11:08:22","U","2023-10-20 02:40:00","한식","182324.621337733","424967.51802215","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"90","일반음식점","07_24_04_P","5590000","5590000-101-2023-00276","2023-09-22","","03","폐업","02","폐업","2024-04-23","","","","","27.14","482-835","경기도 양주시 백석읍 오산리 23-2 1층일부호","경기도 양주시 백석읍 고릉말로 151, 1층 일부호","11509","오산리","2024-04-23 15:08:34","U","2024-04-25 02:40:00","기타","199150.712501682","476886.088794936","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","27.14","","","",
"91","일반음식점","07_24_04_P","5590000","5590000-101-2023-00345","2023-11-27","","03","폐업","02","폐업","2023-12-26","","","","","43.70","482-130","경기도 양주시 옥정동 965-9 선양타워 104호","경기도 양주시 옥정동로7다길 88, 선양타워 104호 (옥정동)","11473","미나리산장 옥정점","2023-12-26 14:55:59","U","2023-12-28 02:40:00","한식","208103.768851922","479870.882500144","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","43.7","","","",
"92","일반음식점","07_24_04_P","5590000","5590000-101-2023-00344","2023-11-27","","03","폐업","02","폐업","2023-12-11","","","","","128.93","482-010","경기도 양주시 고암동 597-1 1층 일부","경기도 양주시 고암길 154-25, 1층 일부 (고암동)","11457","이가육전칡냉면","2023-12-11 10:33:08","U","2023-12-13 02:40:00","냉면집","206505.63221281","481037.725924402","냉면집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","128.93","","","",
"93","일반음식점","07_24_04_P","3910000","3910029-101-2023-00449","2023-11-27","","03","폐업","02","폐업","2023-12-18","","","","","39.90","","경기도 평택시 고덕동 1973-1 우성고덕타워","경기도 평택시 고덕중앙로 200-4, 우성고덕타워 1층 108호 (고덕동)","18014","국수나무 고덕국제점","2023-12-18 17:21:40","U","2023-12-20 02:40:00","분식","203861.219182173","394009.645031625","분식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","39.9","","","",
"94","일반음식점","07_24_04_P","5530000","5530000-101-2023-01536","2023-11-27","","03","폐업","02","폐업","2023-12-21","","","","","","445-150","경기도 화성시 오산동 1089 동탄역 롯데캐슬","경기도 화성시 동탄역로 160, 롯데백화점 동탄점 B1층 (오산동)","18478","도나스데이","2023-12-22 04:15:09","U","2023-12-24 02:40:00","기타","208569.642431686","410949.263462028","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"95","일반음식점","07_24_04_P","5530000","5530000-101-2023-01533","2023-11-27","","03","폐업","02","폐업","2024-02-08","","","","","43.03","445-130","경기도 화성시 영천동 681-3","경기도 화성시 동탄순환대로 704, 성산A타워 1층 102호 (영천동)","18466","누셀붕","2024-02-08 13:16:49","U","2024-02-11 02:40:00","기타","209765.571068409","411749.375365648","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","43.03","","","",
"96","일반음식점","07_24_04_P","5530000","5530000-101-2023-01532","2023-11-27","","03","폐업","02","폐업","2024-10-24","","","","","31.54","445-160","경기도 화성시 반송동 63-6","경기도 화성시 동탄공원로1길 22-21, 1층 일부(101호) (반송동)","18436","파파스푸드","2024-10-24 16:46:58","U","2024-10-26 02:40:00","기타","205356.222885688","411260.149188844","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","31.54","","","",
"97","일반음식점","07_24_04_P","3740000","3770000-101-2023-00430","2023-12-04","","03","폐업","02","폐업","2024-05-07","","","","","33.80","442-827","경기도 수원시 팔달구 인계동 268-4","경기도 수원시 팔달구 장다리로245번길 6, 1층 (인계동)","16472","참치이야기","2024-05-07 09:57:19","U","2024-05-09 02:40:00","일식","202267.671122726","418884.263305847","일식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","33.8","","","",
"98","일반음식점","07_24_04_P","3740000","3760000-101-2023-00439","2023-12-04","","03","폐업","02","폐업","2024-10-11","","","","","65.80","441-886","경기도 수원시 권선구 권선동 1330 권선자이 이편한세상","경기도 수원시 권선구 권광로 55, 상가A동 1층 103호 (권선동, 권선자이 이편한세상)","16582","카페 레지덩","2024-10-11 13:49:54","U","2024-10-13 02:40:00","기타","202272.314465399","416779.037573728","기타","0","0","","","","0","0","0","0","0","","0","0","N","65.8","","","",
"99","일반음식점","07_24_04_P","3420000","3420000-101-2023-00427","2023-12-04","","03","폐업","02","폐업","2023-12-28","","","","","8.00","701-020","대구광역시 동구 신천동 1506 신세계동대구복합환승센터","대구광역시 동구 동부로 149, 신세계동대구복합환승센터 지하1층 (신천동)","41229","퍼스티아","2023-12-29 04:15:10","U","2023-12-31 02:40:00","기타","347037.241970286","265407.404336831","기타","0","0","","","","0","0","0","0","0","","0","0","N","8","","","",
"100","일반음식점","07_24_04_P","3050000","3050000-101-2023-00456","2023-12-01","","03","폐업","02","폐업","2024-01-14","","","","","3.30","130-851","서울특별시 동대문구 전농동 591-53 청량리역,롯데백화점","서울특별시 동대문구 왕산로 214, 청량리역,롯데백화점 커넥트플레이스 3층 (전농동)","02555","포동푸딩 주식회사","2024-01-15 04:15:09","U","2024-01-17 02:40:00","기타","204081.282117393","453187.395154017","기타","0","0","","","","0","0","0","0","0","","0","0","N","3.3","","","",
